anime_id,title_english,type,episodes,status,duration,rating,score,rank,popularity,premiered
18821,Rainbow Mountain,OVA,1,Finished Airing,30 min.,PG - Children,5.44,9609,12389,
27891,Sword Art Online II: Debriefing,Special,1,Finished Airing,24 min.,PG-13 - Teens 13 or older,6.63,5079,1413,
15197,Code Geass: Akito the Exiled - The Wyvern Divided,Movie,1,Finished Airing,59 min.,R - 17+ (violence & profanity),7.72,1057,1030,
34843,,ONA,3,Finished Airing,2 min. per ep.,PG - Children,5.25,11797,13114,
35365,Little Wizard Tao 2,TV,13,Finished Airing,22 min. per ep.,G - All Ages,4.75,10917,13936,Winter 2013
16255,,OVA,1,Finished Airing,43 min.,PG-13 - Teens 13 or older,5.66,8087,10314,
10740,Pokemon the Movie: Black - Victini and Reshiram,Movie,1,Finished Airing,1 hr. 36 min.,PG - Children,6.84,4161,2657,
30381,,Special,1,Finished Airing,26 min.,PG-13 - Teens 13 or older,6.84,4169,5002,
33299,Magic-Kyun! Renaissance,TV,13,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.26,2576,2471,Fall 2016
35734,Zoojazoo “My Stomach”,Music,1,Finished Airing,2 min.,G - All Ages,4.3,12857,13860,
10280,,Special,1,Finished Airing,3 min.,Rx - Hentai,7.04,,5626,
13173,,Movie,1,Finished Airing,24 min.,G - All Ages,6.78,4419,5253,
36392,,Music,1,Finished Airing,2 min.,G - All Ages,4,12622,14234,
3845,,TV,39,Finished Airing,25 min. per ep.,G - All Ages,6.14,6969,10292,Spring 1972
852,Neighborhood Stories,TV,50,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,7.53,1551,3846,Fall 1995
6842,"Swim, Monkey, Swim!",Movie,1,Finished Airing,10 min.,G - All Ages,4.94,9095,9808,
615,,OVA,5,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.72,4673,3487,
36602,My Dearest Song,Music,1,Finished Airing,2 min.,G - All Ages,5.54,8308,11047,
35202,,Special,1,Finished Airing,23 min.,PG-13 - Teens 13 or older,5.76,7880,5653,
6093,Princess Anmitsu,TV,51,Finished Airing,24 min. per ep.,G - All Ages,6.51,5508,9375,Fall 1986
9562,,TV,26,Finished Airing,25 min. per ep.,,5.82,12324,11504,Fall 2010
19071,,OVA,1,Finished Airing,28 min.,G - All Ages,5.54,10532,13238,
32778,,Music,1,Finished Airing,5 min.,G - All Ages,4.73,9245,12118,
31890,,TV,12,Finished Airing,22 min. per ep.,PG-13 - Teens 13 or older,5.99,7375,3857,Winter 2016
21551,,Movie,1,Finished Airing,45 min.,G - All Ages,6,10712,12772,
22411,,Music,1,Finished Airing,5 min.,G - All Ages,5.49,8377,10707,
8394,Cyborg 009,TV,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.07,3294,5246,Spring 1968
1094,,Special,1,Finished Airing,49 min.,PG-13 - Teens 13 or older,7.39,2078,2497,
18429,,Movie,1,Finished Airing,1 hr. 48 min.,G - All Ages,8.02,534,3145,
23633,,Movie,1,Finished Airing,18 min.,G - All Ages,7.45,11804,12857,
25605,The Tree of Courage,OVA,1,Finished Airing,20 min.,G - All Ages,5.63,11300,13356,
9930,,Music,1,Finished Airing,6 min.,PG-13 - Teens 13 or older,7.72,1069,3384,
11281,,Special,1,Finished Airing,14 min.,PG - Children,7.06,3341,8708,
30573,,Special,1,Finished Airing,5 min.,R - 17+ (violence & profanity),6.63,5053,6142,
7739,,Special,1,Finished Airing,23 min.,R+ - Mild Nudity,6.19,6770,2037,
33741,Mobile Police Patlabor: Reboot,Movie,1,Finished Airing,7 min.,PG-13 - Teens 13 or older,6.73,4627,5688,
23409,,TV,49,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.17,6852,9241,Spring 2014
18527,,OVA,2,Finished Airing,45 min. per ep.,R+ - Mild Nudity,4.93,10195,12489,
151,,OVA,3,Finished Airing,45 min. per ep.,R+ - Mild Nudity,7.15,3007,2994,
12579,A Dark Rabbit has Seven Lives Picture Drama,Special,6,Finished Airing,10 min. per ep.,R+ - Mild Nudity,6.3,6389,5057,
3183,,Movie,1,Finished Airing,51 min.,PG-13 - Teens 13 or older,6.07,7176,9463,
30193,The Dearest,Movie,1,Finished Airing,1 hr. 2 min.,R+ - Mild Nudity,6.11,7047,10678,
37596,Pop Team Epic 2,TV,0,Not yet aired,Unknown,PG-13 - Teens 13 or older,0,,3960,
20715,,Movie,1,Not yet aired,Unknown,,0,,7072,
23799,,TV,50,Finished Airing,3 min. per ep.,G - All Ages,7.35,9955,12662,Fall 1999
12477,Patema Inverted,Movie,1,Finished Airing,1 hr. 39 min.,PG-13 - Teens 13 or older,8.17,352,602,
15591,,OVA,1,Finished Airing,23 min.,PG-13 - Teens 13 or older,7.48,1695,3492,
18823,,OVA,1,Finished Airing,9 min.,G - All Ages,5.66,10390,11849,
2873,,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,6.96,,3375,
2744,,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.37,2158,3310,Summer 2007
33267,Splendid China - Hunting Treasures,TV,0,Currently Airing,13 min.,,5.73,10636,10482,
4502,,OVA,3,Finished Airing,30 min. per ep.,Rx - Hentai,7.37,,3760,
6918,Wolverine,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.19,6813,2860,Winter 2011
1873,Plastic Model Wrestling Sanshiro,TV,37,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,7.57,1436,6677,Summer 1983
17315,,TV,10,Finished Airing,15 min. per ep.,PG - Children,6.71,12074,12779,Spring 1988
25329,,Movie,1,Finished Airing,15 min.,PG - Children,5.86,12009,12607,
22817,The File of Young Kindaichi Returns,TV,25,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.59,1382,3588,Spring 2014
34264,,TV,0,Not yet aired,Unknown,G - All Ages,0,,11359,
30654,Assassination Classroom Second Season,TV,25,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,8.66,53,134,Winter 2016
29850,,Special,1,Finished Airing,14 sec.,G - All Ages,5.31,8659,9387,
30989,,TV,47,Finished Airing,30 sec. per ep.,G - All Ages,5.61,9690,9973,Summer 2015
34224,,Movie,1,Finished Airing,19 min.,G - All Ages,4.13,10021,14109,
840,The World of Narue,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.67,4897,3262,Spring 2003
5316,,OVA,3,Finished Airing,25 min. per ep.,Rx - Hentai,6.04,,4821,
6979,Blessing of the Campanella,TV,12,Finished Airing,24 min. per ep.,R+ - Mild Nudity,6.37,6139,2465,Summer 2010
28019,,TV,4,Finished Airing,2 min. per ep.,G - All Ages,5.71,12160,13210,Summer 1987
425,Araiso Private High School Student Council Executive Committee,OVA,2,Finished Airing,26 min. per ep.,PG-13 - Teens 13 or older,6.55,5429,4978,
21711,,Music,1,Finished Airing,2 min.,G - All Ages,4.87,9153,12102,
32926,,Movie,1,Finished Airing,10 min.,PG-13 - Teens 13 or older,4.44,10035,11056,
24849,,OVA,1,Finished Airing,21 min.,Rx - Hentai,6.51,,6346,
9361,,Music,1,Finished Airing,2 min.,G - All Ages,5.68,8044,8018,
7510,The Book of the Dead,Movie,1,Finished Airing,1 hr. 10 min.,PG-13 - Teens 13 or older,6.09,7126,8429,
8145,Spooky Kitaro: Japan Explodes!!,Movie,1,Finished Airing,1 hr. 23 min.,G - All Ages,6.43,5875,9480,
11597,Nisemonogatari,TV,11,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),8.2,318,146,Winter 2012
3683,Hippo and Thomas,TV,300,Finished Airing,5 min. per ep.,G - All Ages,6.43,5877,10327,Winter 1971
32581,,ONA,1,Finished Airing,2 min.,PG-13 - Teens 13 or older,5.65,8103,11823,
1133,,TV,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.24,2664,2609,Spring 2002
3944,,OVA,2,Finished Airing,26 min. per ep.,Rx - Hentai,6.71,,4612,
32257,,Special,1,Finished Airing,3 min.,G - All Ages,4.91,11127,11467,
9817,My Life as McDull,Movie,1,Finished Airing,1 hr. 16 min.,G - All Ages,6.57,5338,11293,
37017,,ONA,26,Finished Airing,38 sec. per ep.,G - All Ages,4.77,10824,14026,
12001,,Movie,1,Finished Airing,12 min.,PG-13 - Teens 13 or older,7.26,2582,3330,
31519,Anime de Training! Ex,TV,12,Finished Airing,4 min. per ep.,PG-13 - Teens 13 or older,5.53,8311,2645,Fall 2015
30024,,Movie,1,Finished Airing,1 hr. 8 min.,G - All Ages,6.33,12246,13564,
5569,,OVA,1,Finished Airing,23 min.,Rx - Hentai,2.92,,7680,
5571,,OVA,1,Finished Airing,25 min.,Rx - Hentai,5.34,,10069,
12965,,Movie,1,Finished Airing,1 hr. 3 min.,PG - Children,6.11,7056,8780,
3653,Linebarrels of Iron,TV,24,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),7.04,3413,1966,Fall 2008
32739,,ONA,3,Finished Airing,15 sec. per ep.,G - All Ages,4.81,9202,7407,
5177,,OVA,2,Finished Airing,42 min. per ep.,R - 17+ (violence & profanity),7.7,1102,831,
20581,,ONA,5,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,5.42,8517,10500,
18451,,OVA,2,Finished Airing,50 min. per ep.,R - 17+ (violence & profanity),5.77,9998,11368,
536,Slayers: The Motion Picture,Movie,1,Finished Airing,1 hr. 6 min.,PG-13 - Teens 13 or older,7.36,2209,2804,
1266,Ronin Warriors Legend of Kikoutei,OVA,4,Finished Airing,30 min. per ep.,PG-13 - Teens 13 or older,6.77,4473,7246,
23107,,TV,50,Finished Airing,24 min. per ep.,G - All Ages,6.57,10240,10466,Spring 2014
2700,Space Pirate Mito 2,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.33,6287,8773,Summer 1999
2911,,Special,6,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,6.69,4802,5122,
7174,,Special,4,Finished Airing,2 min. per ep.,PG - Children,6.07,7187,8416,
4802,Kawarazaki-ke no Ichizoku The Animation,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.56,,8554,
23209,Celestial Method,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.79,4372,1307,Fall 2014
12057,,OVA,2,Finished Airing,15 min. per ep.,Rx - Hentai,6.76,,4238,
4824,Isourou Tengoku,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.81,,9643,
35517,Caribadix,TV,46,Finished Airing,45 sec. per ep.,PG - Children,4.88,9797,11420,Spring 2017
1123,,TV,25,Finished Airing,24 min. per ep.,PG - Children,6.8,4302,4597,Fall 2005
16159,,TV,52,Finished Airing,25 min. per ep.,G - All Ages,5.83,11286,11540,Winter 1965
23191,,Movie,1,Finished Airing,Unknown,G - All Ages,6.82,9879,12443,
32461,Pigtails,Movie,1,Finished Airing,28 min.,G - All Ages,6.87,4045,7816,
4063,Sekirei,TV,12,Finished Airing,23 min. per ep.,R+ - Mild Nudity,7.32,2359,291,Summer 2008
37088,,OVA,0,Currently Airing,Unknown,Rx - Hentai,7.13,,7362,
8150,Spooky Kitaro: The All Seeing Eye,Movie,1,Finished Airing,12 min.,G - All Ages,6.02,7303,10155,
36486,,TV,12,Finished Airing,5 min. per ep.,PG - Children,5,11056,13434,Fall 2017
2278,,OVA,1,Finished Airing,30 min.,PG-13 - Teens 13 or older,5.78,7845,7717,
33983,Onihei,TV,13,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),7.37,2155,2291,Winter 2017
33201,Ojisan and Marshmallow Episode 13: Hige-san and Marshmallow,Special,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,6.11,7065,3901,
1543,Brighter Than the Dawning Blue,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.2,2835,2246,Fall 2006
854,,TV,12,Finished Airing,25 min. per ep.,R - 17+ (violence & profanity),6.21,6733,2917,Spring 2006
2574,,TV,52,Finished Airing,24 min. per ep.,G - All Ages,5.88,7618,8314,Winter 1972
31389,,Special,1,Finished Airing,9 min.,PG-13 - Teens 13 or older,7.48,1691,1661,
6311,Sarutobi Ecchan,TV,26,Finished Airing,25 min. per ep.,PG - Children,6,7358,9684,Fall 1971
2326,Mail Order Maiden 28,OVA,1,Finished Airing,38 min.,Rx - Hentai,5.7,,8092,
540,Tenchi Muyo! Ryo-Ohki,OVA,6,Finished Airing,33 min. per ep.,R+ - Mild Nudity,7.75,1005,2752,
3622,,OVA,4,Finished Airing,30 min. per ep.,Rx - Hentai,6.59,,5489,
1721,,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.85,4106,2990,Spring 2007
1892,,TV,25,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,7.01,3550,9173,Spring 1998
8109,Hamtaro: The Mysterious Ogre&#039;s Picture Book Tower,Movie,1,Finished Airing,50 min.,G - All Ages,6.53,5495,7985,
33532,Twin Angels Break,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,5.96,7441,3914,Spring 2017
33499,Fight! Kickers,Special,2,Finished Airing,23 min. per ep.,G - All Ages,6.35,6181,10639,
4723,Animated Classics of Japanese Literature,TV,32,Finished Airing,26 min. per ep.,G - All Ages,6.68,4859,8497,Spring 1986
13159,Here Comes the Black Witch!!,TV,60,Finished Airing,7 min. per ep.,PG - Children,6.49,5642,4366,Spring 2012
36093,Car Radio,Music,1,Finished Airing,1 min.,G - All Ages,4.82,9796,13679,
684,,TV,11,Finished Airing,14 min. per ep.,PG-13 - Teens 13 or older,6.6,5229,5234,Spring 2003
7308,Future Boy Conan Movie,Movie,1,Finished Airing,2 hr. 2 min.,PG-13 - Teens 13 or older,7.08,3273,7818,
17481,Hello Kitty in Thumbelina,OVA,1,Finished Airing,15 min.,G - All Ages,6.02,7304,11261,
29976,Dance with Devils,TV,12,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),6.68,4835,1375,Fall 2015
35233,,ONA,10,Finished Airing,3 min. per ep.,G - All Ages,4.13,10634,12809,
14129,,OVA,4,Finished Airing,20 min. per ep.,Rx - Hentai,6.64,,4735,
25943,Hacka Doll,Special,2,Finished Airing,1 min. per ep.,PG-13 - Teens 13 or older,5.7,7994,4978,
3525,Extra,Music,1,Finished Airing,3 min.,R - 17+ (violence & profanity),6,7343,5978,
1158,Geobreeders: (File-X) Get Back The Kitty,OVA,3,Finished Airing,30 min. per ep.,R+ - Mild Nudity,6.45,5795,6989,
11239,,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.95,614,3069,Fall 2012
36402,,Music,1,Finished Airing,4 min.,G - All Ages,3.17,9859,14048,
7524,,Movie,1,Finished Airing,10 min.,G - All Ages,5.54,8303,11159,
36538,,Movie,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,0,,3430,
1682,,OVA,4,Finished Airing,30 min. per ep.,R+ - Mild Nudity,6.58,5271,3201,
10105,,OVA,2,Finished Airing,45 min. per ep.,PG-13 - Teens 13 or older,5.28,8707,9405,
986,"Dragon Ball Z Special 1: Bardock, The Father of Goku",Special,1,Finished Airing,47 min.,PG-13 - Teens 13 or older,7.71,1076,1372,
4808,Hurricane Polymar,TV,26,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.68,4848,8036,Fall 1974
9290,,OVA,1,Finished Airing,6 min.,PG-13 - Teens 13 or older,6.27,6517,7263,
17721,,Movie,1,Finished Airing,1 hr. 26 min.,,7.5,11865,11220,
30891,,OVA,0,Currently Airing,18 min.,Rx - Hentai,7.29,,4050,
35191,,Movie,1,Finished Airing,1 hr. 38 min.,PG-13 - Teens 13 or older,7.75,984,3415,
10687,,Movie,1,Finished Airing,1 hr. 32 min.,PG-13 - Teens 13 or older,6.47,5735,3059,
1010,Ranma ½: Team Ranma vs. The Legendary Phoenix,Movie,1,Finished Airing,31 min.,PG-13 - Teens 13 or older,7.47,1739,3519,
11097,,Movie,1,Finished Airing,1 hr. 19 min.,PG - Children,5.58,12859,12271,
37566,,ONA,1,Finished Airing,16 min.,PG-13 - Teens 13 or older,6.2,11852,12205,
34176,,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.21,2794,628,Spring 2017
2465,Hummingbirds,OVA,4,Finished Airing,34 min. per ep.,PG-13 - Teens 13 or older,5.88,7619,7940,
7698,,Movie,1,Finished Airing,2 hr.,PG-13 - Teens 13 or older,6.9,11953,11162,
3099,,TV,26,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.42,5919,8105,Spring 1995
32417,,TV,25,Finished Airing,3 min. per ep.,G - All Ages,6.29,9840,13531,Spring 2006
3948,,OVA,3,Finished Airing,8 min. per ep.,R+ - Mild Nudity,6.83,4191,4006,
6251,,Special,6,Finished Airing,7 min. per ep.,G - All Ages,6.45,5820,7168,
2119,,Movie,1,Finished Airing,1 hr.,G - All Ages,6.87,4024,5930,
13141,,TV,26,Finished Airing,2 min. per ep.,G - All Ages,5.83,7736,4205,Spring 2012
318,,TV,10,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.82,4235,2617,Summer 2000
23267,,Movie,1,Finished Airing,9 min.,G - All Ages,5.28,8726,11429,
24855,Girl Friend Beta,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,5.99,7371,2124,Fall 2014
2662,"Doraemon the Movie: The Records of Nobita, Spaceblazer",Movie,1,Finished Airing,1 hr. 36 min.,PG - Children,7.19,2838,7399,
1188,,TV,24,Finished Airing,6 min. per ep.,PG-13 - Teens 13 or older,6.25,6590,7323,Summer 1998
17903,,OVA,3,Finished Airing,52 min. per ep.,R+ - Mild Nudity,5.89,11676,12204,
2737,,OVA,2,Finished Airing,28 min. per ep.,R+ - Mild Nudity,5.15,8894,9628,
32230,Journey to the West: Legends of the Monkey King,TV,52,Finished Airing,22 min. per ep.,PG - Children,7.08,3290,10868,
19585,,TV,63,Finished Airing,25 min. per ep.,G - All Ages,6.56,5375,11043,Fall 1992
15913,,TV,46,Finished Airing,24 min. per ep.,G - All Ages,7.16,10348,11279,Fall 2006
28185,,ONA,6,Finished Airing,2 min. per ep.,G - All Ages,5.13,11628,12348,
2150,,TV,78,Finished Airing,24 min. per ep.,G - All Ages,8.05,495,3637,Spring 1990
8960,,TV,10,Finished Airing,3 min. per ep.,G - All Ages,6.33,6271,8419,Summer 2010
4498,,OVA,1,Finished Airing,30 min.,Rx - Hentai,5.59,,8338,
37021,,OVA,1,Not yet aired,Unknown,,0,,5777,
2823,Barbapapa,TV,45,Finished Airing,5 min. per ep.,PG - Children,6.18,6819,7267,Fall 1974
13089,,Movie,1,Finished Airing,15 min.,G - All Ages,5.66,8077,10674,
34533,Nanbaka: Idiots with Student Numbers!,Special,1,Finished Airing,23 min.,PG-13 - Teens 13 or older,6.86,4082,3285,
1062,,TV,27,Finished Airing,1 min. per ep.,R - 17+ (violence & profanity),6.6,5219,4151,Summer 1999
300,3x3 Eyes,OVA,4,Finished Airing,30 min. per ep.,R - 17+ (violence & profanity),6.91,3864,2784,
19901,,TV,21,Finished Airing,25 min. per ep.,,6.11,10004,12310,Fall 1967
21293,,Movie,1,Finished Airing,1 hr. 15 min.,PG - Children,5.43,12226,12476,
738,,TV,102,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.39,2074,1942,Spring 2005
5211,,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,6.09,,6080,
5091,Ninja the Wonder Boy,TV,24,Finished Airing,20 min. per ep.,PG - Children,6.83,4198,8837,Fall 1979
29655,M.S. Chanda,Movie,1,Finished Airing,7 min.,G - All Ages,4.33,9812,12190,
9976,In a Pig&#039;s Eye,Movie,1,Finished Airing,10 min.,PG-13 - Teens 13 or older,4.7,9268,9706,
12351,,Special,3,Finished Airing,4 min. per ep.,PG-13 - Teens 13 or older,6.43,5869,9091,
34449,The Reflection,TV,12,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,5.21,8818,2457,Summer 2017
17657,,Special,1,Finished Airing,1 hr. 25 min.,G - All Ages,6,9834,12483,
34368,Vatican Miracle Examiner,TV,12,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),6.43,5904,2025,Summer 2017
3690,,TV,21,Finished Airing,30 min. per ep.,G - All Ages,6.89,3942,9400,Winter 1999
25611,,TV,10,Finished Airing,6 min. per ep.,G - All Ages,5.88,10203,13091,Spring 2004
5515,,Movie,1,Finished Airing,25 min.,PG-13 - Teens 13 or older,6.07,7189,10435,
6517,,Movie,1,Finished Airing,1 hr. 30 min.,G - All Ages,6.53,10050,10822,
8532,,ONA,1,Finished Airing,26 min.,PG-13 - Teens 13 or older,7.69,1132,2498,
3712,The Familiar of Zero: Rondo of Princesses,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.56,1482,250,Summer 2008
24679,,Special,2,Finished Airing,45 min. per ep.,G - All Ages,5.89,10092,11036,
35835,,TV,0,Not yet aired,Unknown,,0,,6667,
1923,,Movie,1,Finished Airing,1 hr. 35 min.,PG-13 - Teens 13 or older,6.88,4015,5594,
1049,Gauche the Cellist,Movie,1,Finished Airing,1 hr. 3 min.,G - All Ages,7.03,3446,3913,
12281,Lagrange: The Flower of Rin-ne Season 2,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.04,3423,2548,Summer 2012
28829,Miss Cinterrier&#039;s Groom,Movie,1,Finished Airing,11 min.,G - All Ages,4.83,9184,11940,
4379,Inmu: Feast of Victims,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.84,,7850,
30073,,Music,1,Finished Airing,2 min.,G - All Ages,5.19,8848,11719,
16498,Attack on Titan,TV,25,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),8.49,110,2,Spring 2013
750,,TV,12,Finished Airing,12 min. per ep.,G - All Ages,6.98,3627,4054,Winter 2006
33042,,ONA,1,Finished Airing,52 sec.,PG-13 - Teens 13 or older,4.61,9318,9591,
14317,,Special,1,Finished Airing,10 min.,PG-13 - Teens 13 or older,6.55,5400,4622,
31771,,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.35,2219,1333,Summer 2016
33161,,OVA,1,Finished Airing,23 min.,PG-13 - Teens 13 or older,8.19,331,1049,
7468,,Special,6,Finished Airing,9 min. per ep.,R+ - Mild Nudity,6.25,6590,3903,
9062,,Special,2,Finished Airing,27 min. per ep.,PG-13 - Teens 13 or older,7.74,1011,468,
35000,,OVA,1,Finished Airing,12 min.,R+ - Mild Nudity,7.26,2591,3373,
3823,Little Lulu,TV,26,Finished Airing,25 min. per ep.,G - All Ages,6.58,5291,9585,Fall 1976
36362,,Music,1,Finished Airing,2 min.,G - All Ages,4,10313,14120,
20713,Pig Sale,Movie,1,Finished Airing,11 min.,R - 17+ (violence & profanity),5.32,8651,10395,
5019,,Special,1,Finished Airing,1 hr. 31 min.,PG-13 - Teens 13 or older,7.19,2856,5985,
27551,,TV,0,Finished Airing,1 min.,PG - Children,6.13,9965,12988,Spring 2002
1153,,OVA,6,Finished Airing,52 min. per ep.,R+ - Mild Nudity,6.59,5241,4530,
25495,,Music,1,Finished Airing,3 min.,G - All Ages,6.25,6572,8400,
35988,Damepri Anime Caravan,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.6,5191,3359,Winter 2018
1245,Twilight Of The Dark Master,OVA,1,Finished Airing,50 min.,R+ - Mild Nudity,5.98,7397,4733,
30901,Utawarerumono: The False Faces,TV,25,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.34,2289,1147,Fall 2015
29325,Ghost in the Shell: Arise - Alternative Architecture,TV,10,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.32,2336,2119,Spring 2015
2697,High Speed Jessie,OVA,12,Finished Airing,28 min. per ep.,R - 17+ (violence & profanity),6.25,6574,9005,
32,Neon Genesis Evangelion: The End of Evangelion,Movie,1,Finished Airing,1 hr. 27 min.,R+ - Mild Nudity,8.48,113,216,
31647,,ONA,1,Finished Airing,4 min.,G - All Ages,4.99,9055,10671,
36624,4th anniversary monst? I know!,Special,1,Finished Airing,15 sec.,G - All Ages,5.09,9542,12188,
2458,,OVA,8,Finished Airing,30 min. per ep.,R - 17+ (violence & profanity),7.57,1428,5196,
5920,,OVA,1,Finished Airing,50 min.,PG-13 - Teens 13 or older,5.92,7557,9675,
2018,Laughing Target,OVA,1,Finished Airing,50 min.,R - 17+ (violence & profanity),6.37,6143,6376,
5945,,TV,39,Finished Airing,24 min. per ep.,G - All Ages,6.68,4839,3649,Summer 2009
